time,unbiased,steered,coupled,TAMD
173.30000,-5.27796,-4.26883,-4.86728,-5.37033
173.40000,-5.45357,-4.55902,-4.87581,-5.25648
173.50000,-5.58834,-4.81593,-5.10318,-5.51622
173.60000,-5.36695,-4.82941,-4.86623,-5.52156
173.70000,-5.36898,-5.02162,-4.87918,-5.72297
173.80000,-5.28100,-4.61943,-4.88249,-5.98284
173.90000,-5.23079,-4.37272,-4.59246,-5.95224
174.00000,-5.01862,-4.29736,-4.16654,-6.04181
174.10000,-4.71704,-4.24890,-3.97379,-6.03397
174.20000,-4.79626,-4.44637,-4.18549,-5.79320
174.30000,-4.95050,-4.58928,-4.41234,-5.72455
174.40000,-4.96044,-4.47043,-4.31757,-5.56579
174.50000,-4.93969,-4.46446,-4.10111,-5.88250
174.60000,-4.83101,-4.83938,-4.08762,-5.64742
174.70000,-4.73490,-4.55180,-4.30076,-5.57064
174.80000,-5.01542,-4.29134,-4.24235,-5.33267
174.90000,-5.00561,-4.35885,-4.29320,-5.24364
175.00000,-5.09341,-4.31203,-4.31610,-5.65110
175.10000,-5.03301,-4.10690,-3.86163,-5.52502
175.20000,-5.07854,-4.48702,-4.05284,-5.80804
175.30000,-5.13556,-4.47035,-3.95075,-6.01834
175.40000,-4.88293,-4.48219,-3.93464,-6.26798
175.50000,-4.86627,-4.39904,-3.73139,-6.26855
175.60000,-4.60770,-4.10161,-3.79245,-6.05508
175.70000,-4.53204,-4.00715,-3.91113,-5.95804
175.80000,-4.52656,-4.02863,-3.71337,-5.81439
175.90000,-4.44575,-4.14434,-3.81953,-5.79318
176.00000,-4.64500,-3.82369,-3.76227,-6.06954
176.10000,-4.74173,-3.95843,-3.65997,-5.97624
176.20000,-4.60262,-3.73255,-3.31665,-6.03656
176.30000,-4.88704,-3.86130,-3.54266,-6.01382
176.40000,-4.70759,-3.42824,-3.83854,-5.89065
176.50000,-4.66867,-3.33713,-4.24235,-5.86334
176.60000,-4.67278,-3.71849,-4.15815,-5.73285
176.70000,-4.82176,-3.91997,-4.23149,-5.60630
176.80000,-4.75075,-4.09420,-4.18684,-5.41960
176.90000,-4.83311,-4.22973,-4.10126,-5.63557
177.00000,-4.90488,-4.46247,-4.31922,-5.45791
177.10000,-5.21463,-4.62978,-4.32362,-5.43145
177.20000,-5.46887,-4.67913,-4.07215,-5.22390
177.30000,-5.39915,-5.07116,-3.87536,-4.82957
177.40000,-5.29883,-5.15252,-4.12204,-4.64552
177.50000,-5.25740,-5.08523,-4.06027,-5.20205
177.60000,-5.17264,-4.71762,-3.92151,-5.17491
177.70000,-5.16319,-4.77085,-4.17127,-5.09186
177.80000,-5.16103,-4.92732,-4.38213,-5.07532
177.90000,-4.75886,-4.66190,-4.58267,-5.15702
178.00000,-4.99314,-4.83394,-4.52759,-5.50964
178.10000,-5.03371,-5.05415,-4.31682,-5.31140
178.20000,-5.38208,-5.03938,-3.81115,-5.55194
178.30000,-4.87913,-5.08338,-3.87264,-5.73507
178.40000,-4.88343,-4.74710,-4.08058,-5.75693
178.50000,-5.03720,-4.89059,-4.47140,-5.72345
178.60000,-5.31604,-4.67579,-4.40119,-5.62491
178.70000,-5.10845,-4.53918,-4.33702,-5.31338
178.80000,-5.11603,-4.60685,-4.50794,-5.29075
178.90000,-4.90333,-4.58417,-4.56130,-5.05679
179.00000,-4.82211,-4.34455,-4.74718,-5.00599
179.10000,-5.06296,-4.69244,-4.71056,-5.24087
179.20000,-5.00836,-4.81075,-4.79139,-5.63229
179.30000,-5.10673,-5.07622,-4.52868,-5.60366
179.40000,-5.23069,-5.11328,-4.47888,-5.42347
179.50000,-5.23293,-5.26263,-4.40087,-5.61690
179.60000,-5.32264,-5.25985,-4.23458,-5.69352
179.70000,-5.16542,-5.33314,-4.28306,-5.33545
179.80000,-4.79544,-5.36853,-4.11380,-4.91277
179.90000,-5.05709,-5.29287,-4.02812,-4.94990
180.00000,-4.99805,-5.02451,-3.93710,-4.76373
180.10000,-5.21135,-4.91694,-3.90175,-5.06215
180.20000,-5.16560,-5.33263,-4.16924,-4.85706
180.30000,-5.28762,-5.40515,-4.05764,-4.99630
180.40000,-5.25743,-5.57872,-4.03823,-4.87924
180.50000,-5.22084,-5.48754,-4.34350,-4.83132
180.60000,-4.89358,-4.98914,-3.96358,-4.60080
180.70000,-5.00834,-4.81741,-4.13086,-4.47617
180.80000,-4.98702,-4.78906,-4.00931,-4.44258
180.90000,-4.72671,-4.87221,-4.19550,-4.57084
181.00000,-4.95798,-4.33323,-4.14726,-4.64437
181.10000,-4.71439,-4.38018,-4.13371,-4.90536
181.20000,-4.72716,-4.69097,-4.07959,-4.96286
181.30000,-4.77574,-4.60281,-4.12908,-5.41701
181.40000,-4.69897,-4.80683,-4.42119,-5.34107
181.50000,-4.63479,-4.75685,-4.72068,-5.61446
181.60000,-4.39876,-4.84827,-4.71984,-5.46002
181.70000,-4.58166,-5.04383,-4.21795,-5.02951
181.80000,-4.40464,-5.04619,-4.34763,-5.01016
181.90000,-4.33906,-5.53094,-4.35701,-5.13122
182.00000,-4.05580,-5.36240,-4.52601,-5.21626
182.10000,-4.10890,-5.26258,-4.41228,-5.12782
182.20000,-4.17489,-5.38095,-4.36826,-5.40043
182.30000,-4.20456,-5.51491,-4.20242,-5.61744
182.40000,-4.21711,-5.39846,-4.65487,-5.69334
182.50000,-4.78751,-5.43318,-4.73660,-5.85387
182.60000,-4.72487,-5.31075,-4.73184,-5.67256
182.70000,-4.68452,-5.18721,-4.87659,-5.44845
182.80000,-4.74164,-5.54336,-5.38006,-5.57535
182.90000,-4.79648,-5.35954,-5.35687,-5.70015
183.00000,-5.15407,-5.16185,-5.29413,-5.35671
183.10000,-5.12861,-4.95062,-5.19305,-5.38352
183.20000,-5.30014,-4.86237,-5.23266,-5.49586
183.30000,-5.51599,-4.93303,-5.08486,-5.61083
183.40000,-5.76044,-4.74665,-4.93587,-5.60908
183.50000,-5.57591,-4.80987,-4.76666,-5.35430
183.60000,-5.53981,-4.89261,-4.51702,-5.28133
183.70000,-5.63381,-4.47032,-4.63906,-5.40682
183.80000,-5.64268,-4.23648,-4.89666,-5.10533
183.90000,-5.59145,-4.50975,-4.67848,-5.18752
184.00000,-5.30639,-4.52202,-4.24754,-5.14639
184.10000,-5.82811,-4.34180,-4.35726,-5.30898
184.20000,-5.56281,-4.09106,-4.32357,-5.33866
184.30000,-5.33254,-4.16307,-4.46619,-5.16019
184.40000,-5.60636,-4.24923,-4.26031,-5.26421
184.50000,-5.27766,-4.34620,-4.12930,-5.57734
184.60000,-5.29918,-4.06163,-4.10297,-5.30885
184.70000,-5.24535,-4.10166,-3.91164,-5.23198
184.80000,-5.37207,-4.01829,-4.11538,-5.13014
184.90000,-5.39530,-3.84911,-4.05749,-4.87947
185.00000,-5.44500,-4.20210,-4.09436,-4.96312
185.10000,-5.27024,-4.17248,-4.44482,-5.18249
185.20000,-5.32499,-4.00734,-4.39666,-5.23063
185.30000,-5.42482,-4.22728,-4.04023,-4.84407
185.40000,-5.07695,-4.21710,-3.83660,-4.88386
185.50000,-5.08829,-4.30956,-3.57289,-4.88247
185.60000,-5.27970,-4.35629,-3.58570,-4.78386
185.70000,-5.09852,-4.64211,-3.49995,-4.85366
185.80000,-5.36028,-4.62682,-3.65509,-4.81603
185.90000,-5.48086,-4.73759,-3.69269,-4.90678
186.00000,-5.21250,-4.78910,-3.63088,-4.60987
186.10000,-5.19700,-4.78498,-3.43189,-4.79925
186.20000,-5.33135,-5.03055,-3.51079,-4.71301
186.30000,-5.10374,-4.90318,-3.67073,-4.81999
186.40000,-5.01017,-5.01353,-3.56470,-5.11635
186.50000,-5.15790,-5.01347,-3.54358,-5.04713
186.60000,-5.25746,-4.75569,-3.68498,-5.12314
186.70000,-5.31875,-4.74322,-3.96094,-5.35907
186.80000,-5.43247,-4.77014,-4.04015,-5.17570
186.90000,-5.18311,-4.58203,-3.71256,-5.02127
187.00000,-5.05770,-4.34205,-3.78256,-4.95690
187.10000,-4.86479,-4.18211,-3.69015,-5.29484
187.20000,-4.82808,-4.14593,-3.45884,-5.03298
187.30000,-5.11026,-4.15955,-3.95587,-4.85655
187.40000,-5.11866,-4.17478,-3.69751,-4.76960
187.50000,-5.20742,-4.34282,-3.83902,-5.06028
187.60000,-5.18309,-4.30750,-4.41224,-5.09851
187.70000,-5.30507,-4.67581,-4.30266,-5.19313
187.80000,-5.32008,-4.77061,-4.39992,-5.35707
187.90000,-4.97901,-4.78706,-4.37365,-5.31071
188.00000,-5.16511,-4.61551,-4.58342,-5.55364
188.10000,-4.88500,-4.70478,-4.97459,-5.67291
188.20000,-4.98553,-4.78257,-5.37288,-5.76372
188.30000,-4.97088,-4.74543,-5.32580,-5.79371
188.40000,-5.09530,-4.98274,-5.43417,-5.57152
188.50000,-5.19022,-5.05769,-5.56245,-5.49958
188.60000,-5.19091,-4.87547,-5.51180,-5.17381
188.70000,-5.21914,-4.68629,-5.16629,-5.41291
188.80000,-5.21814,-4.86733,-5.04509,-5.46511
188.90000,-4.88888,-4.76755,-4.97407,-5.36207
189.00000,-4.85898,-4.40119,-4.62405,-5.45848
189.10000,-4.94558,-4.02596,-4.36454,-5.39105
189.20000,-5.02229,-4.22694,-4.38941,-5.58983
189.30000,-5.40865,-4.08941,-4.30812,-5.52375
189.40000,-5.46576,-4.00199,-4.41866,-5.44245
189.50000,-5.25262,-3.81017,-4.17571,-5.40208
189.60000,-5.30367,-4.01150,-4.08986,-5.30977
189.70000,-5.28312,-4.29863,-4.15662,-5.48450
189.80000,-5.02839,-4.06801,-4.24260,-5.69211
189.90000,-4.62938,-4.33484,-4.23252,-5.41213
190.00000,-4.67973,-4.07063,-4.63152,-5.47697
190.10000,-4.71951,-4.03875,-4.66935,-5.37912
190.20000,-4.76236,-4.30378,-4.87983,-5.57586
190.30000,-4.53202,-4.66378,-5.24175,-5.51104
190.40000,-4.59154,-4.63562,-5.18290,-5.22099
190.50000,-4.48943,-4.69079,-4.72973,-4.92979
190.60000,-3.94259,-4.76382,-4.59486,-4.77351
190.70000,-4.20301,-4.88960,-4.40068,-4.45295
190.80000,-4.63340,-5.05866,-4.46175,-4.57547
190.90000,-4.71015,-5.12449,-4.59213,-4.59490
191.00000,-4.64910,-5.21328,-4.72468,-4.81535
191.10000,-5.02318,-5.00332,-5.00556,-4.52800
191.20000,-4.87648,-4.85540,-4.91287,-4.58091
191.30000,-5.25274,-4.73980,-5.03462,-4.77156
191.40000,-5.43975,-4.37863,-4.93642,-4.86903
191.50000,-5.35884,-4.40632,-4.87422,-4.95550
191.60000,-5.43453,-4.24585,-4.71792,-5.36763
191.70000,-5.51294,-4.13759,-4.63083,-4.92638
191.80000,-5.22831,-4.22900,-4.75057,-4.95327
191.90000,-5.05751,-4.10943,-4.56306,-4.77858
192.00000,-4.72505,-4.19067,-4.60160,-4.79901
192.10000,-4.78546,-4.67224,-4.49800,-4.70150
192.20000,-4.55314,-4.76397,-5.06111,-4.98942
192.30000,-4.68273,-4.93110,-5.35930,-4.72623
192.40000,-5.00656,-4.86072,-5.22851,-4.61407
192.50000,-4.86078,-4.74379,-4.96388,-4.54840
192.60000,-4.76403,-4.91409,-4.86854,-4.52419
192.70000,-5.08018,-4.89474,-5.11247,-4.62393
192.80000,-5.11807,-5.02489,-5.27173,-4.58497
192.90000,-5.07258,-5.00516,-5.07522,-4.71490
193.00000,-4.84323,-5.39483,-5.11805,-4.55057
193.10000,-4.99993,-5.16077,-4.87185,-4.74225
193.20000,-4.65031,-5.24320,-4.72675,-4.71186
193.30000,-4.82423,-5.11545,-4.61121,-4.40572
193.40000,-4.97913,-4.93100,-4.44239,-4.68274
193.50000,-4.85140,-4.95547,-4.58993,-4.98455
193.60000,-4.75815,-4.49477,-4.84093,-5.02977
193.70000,-4.52817,-4.69883,-4.91027,-5.22900
193.80000,-4.65925,-4.39035,-5.00501,-5.10201
193.90000,-4.79065,-4.61017,-4.97249,-5.12856
194.00000,-5.06869,-4.91705,-4.85090,-4.99998
194.10000,-4.94142,-4.81169,-4.60766,-4.94947
194.20000,-5.11182,-4.61742,-4.70538,-4.80005
194.30000,-4.96778,-4.63026,-4.61466,-4.70887
194.40000,-5.20702,-4.37883,-4.52295,-4.54892
194.50000,-5.35496,-4.69188,-4.45596,-4.51745
194.60000,-5.27851,-4.55849,-4.28449,-4.34062
194.70000,-5.39417,-4.29124,-4.32348,-4.37901
194.80000,-5.62892,-4.45010,-4.39447,-4.67797
194.90000,-5.32703,-4.64127,-4.18443,-4.45111
195.00000,-5.53150,-4.52553,-4.33893,-4.22001
195.10000,-5.77000,-4.42785,-4.54085,-4.14092
195.20000,-5.69741,-4.57882,-4.59757,-4.14864
195.30000,-5.36253,-4.46448,-4.47601,-4.24012
195.40000,-5.26522,-4.13909,-4.57462,-4.34291
195.50000,-5.33638,-4.25011,-4.51422,-4.43933
195.60000,-5.01772,-3.78671,-4.53619,-4.23639
195.70000,-4.77042,-3.86663,-4.61028,-4.20663
195.80000,-4.77626,-3.89209,-4.71681,-4.56477
195.90000,-4.66011,-4.26642,-4.61383,-4.44806
196.00000,-4.33144,-4.14558,-4.39408,-4.54235
196.10000,-4.63608,-4.21919,-4.14196,-4.47991
196.20000,-4.93630,-4.18821,-4.10930,-4.27772
196.30000,-4.86590,-4.25674,-4.11574,-4.31169
196.40000,-5.17233,-4.26348,-4.31831,-4.37231
196.50000,-5.23287,-4.54531,-4.31792,-4.66150
196.60000,-5.15704,-4.52450,-4.26198,-5.12619
196.70000,-5.10879,-4.49995,-4.16492,-5.43034
196.80000,-5.08194,-4.71753,-3.81689,-5.36469
196.90000,-5.09733,-4.78239,-3.70226,-5.42763
197.00000,-5.04466,-4.71972,-3.74402,-5.32540
197.10000,-5.26111,-4.41649,-3.36828,-5.14151
197.20000,-5.50610,-4.29573,-3.39998,-5.30503
197.30000,-5.07893,-4.15196,-3.32491,-5.28899
197.40000,-5.12387,-4.29794,-3.48595,-5.13585
197.50000,-5.14362,-4.45024,-3.44793,-5.32667
197.60000,-4.98349,-4.76816,-3.25733,-5.44785
197.70000,-4.75580,-4.62030,-3.35638,-5.33225
197.80000,-4.72631,-4.50767,-3.30700,-5.16033
197.90000,-4.83281,-4.31119,-3.55838,-5.07333
198.00000,-4.83480,-4.36048,-3.17138,-5.25042
198.10000,-4.76811,-4.37713,-3.16309,-5.44335
198.20000,-4.99780,-4.35900,-3.28895,-5.23818
198.30000,-4.75517,-4.20225,-3.13714,-4.74463
198.40000,-4.69987,-4.27126,-3.16894,-5.04678
198.50000,-4.64736,-4.51420,-3.19531,-5.11592
198.60000,-4.52472,-4.50785,-3.12204,-4.99699
198.70000,-4.71900,-4.42512,-2.94076,-4.71716
198.80000,-4.90747,-4.47616,-3.19292,-4.69861
198.90000,-4.66642,-4.52394,-3.22471,-4.73727
199.00000,-4.61677,-4.47536,-2.97456,-4.57320
199.10000,-4.41415,-4.41451,-3.20259,-4.67618
199.20000,-4.40849,-4.05178,-3.16412,-4.94593
199.30000,-4.33040,-4.53222,-3.22196,-4.92358
199.40000,-3.87772,-4.67397,-3.29576,-5.07238
199.50000,-3.91713,-4.53567,-3.45804,-5.12158
199.60000,-3.70207,-4.76880,-3.56613,-4.98364
199.70000,-3.93643,-4.80170,-3.55788,-5.15803
199.80000,-3.82959,-4.72213,-3.03702,-5.15160
199.90000,-3.70796,-4.88535,-3.02038,-5.01092
200.00000,-3.68962,-4.55700,-3.32770,-4.92033
200.10000,-3.61061,-4.55040,-3.35036,-4.73976
200.20000,-3.44558,-4.61368,-3.24454,-4.81834
200.30000,-3.36398,-4.89436,-3.32432,-4.87304
200.40000,-3.13322,-4.79068,-3.44967,-4.80211
200.50000,-3.33868,-4.74869,-3.59193,-4.66074
200.60000,-3.43021,-4.96876,-3.37928,-4.84316
200.70000,-3.56656,-4.69422,-3.54414,-4.99138
200.80000,-3.35479,-4.55455,-3.38745,-4.77045
200.90000,-3.46791,-4.71256,-3.50454,-4.81650
201.00000,-3.31520,-4.26996,-3.34509,-5.14967
201.10000,-3.40207,-4.51026,-3.86870,-5.08931
201.20000,-3.52672,-4.54767,-3.81039,-5.09413
201.30000,-3.95210,-4.63761,-4.23956,-5.16172
201.40000,-4.20040,-4.72309,-4.19635,-5.19136
201.50000,-4.62508,-4.80941,-4.15910,-5.18613
201.60000,-4.84373,-4.51498,-4.04693,-5.27242
201.70000,-5.06250,-4.58999,-4.20559,-5.17878
201.80000,-4.95412,-4.82898,-4.14369,-5.36506
201.90000,-4.76513,-4.92256,-4.03705,-5.41804
202.00000,-4.77413,-5.01051,-3.99941,-5.37901
202.10000,-4.52151,-4.72625,-4.12438,-5.36145
202.20000,-4.80874,-4.90127,-4.05557,-5.12417
202.30000,-4.71310,-5.19808,-3.65768,-5.02909
202.40000,-4.86917,-4.93148,-3.95769,-4.97310
202.50000,-5.22515,-4.82738,-3.92872,-5.32461
202.60000,-4.99143,-4.59946,-4.05025,-5.16249
202.70000,-4.99355,-4.71205,-4.06444,-5.41539
202.80000,-5.06759,-4.51737,-4.16040,-5.64453
202.90000,-5.06114,-4.74414,-4.38764,-5.79982
203.00000,-4.89334,-4.69093,-4.64892,-5.84053
203.10000,-5.03918,-5.00926,-4.41434,-5.55172
203.20000,-4.90334,-5.06609,-4.21222,-5.44487
203.30000,-5.25210,-5.07871,-3.81999,-5.59010
203.40000,-5.37140,-5.07302,-4.06169,-5.66854
203.50000,-5.36352,-5.04715,-3.95627,-5.92443
203.60000,-5.32632,-5.11497,-3.64210,-5.72701
203.70000,-5.36691,-4.80600,-3.32042,-5.56753
203.80000,-5.13046,-4.66809,-3.22594,-5.45608
203.90000,-5.51598,-4.41551,-2.94350,-5.64688
204.00000,-5.43184,-4.64707,-2.84993,-5.49711
204.10000,-5.64036,-4.38498,-2.68686,-5.59319
204.20000,-5.27724,-4.28310,-3.12100,-5.59530
204.30000,-5.50137,-4.51289,-3.44899,-5.66323
204.40000,-5.71060,-4.53990,-3.63164,-5.81000
204.50000,-5.33843,-4.63067,-3.67574,-6.03293
204.60000,-5.19132,-4.60745,-3.78351,-6.26653
204.70000,-4.98488,-4.61683,-3.60267,-6.11987
204.80000,-4.83383,-4.44909,-3.88199,-5.73767
204.90000,-4.76803,-4.70683,-3.60715,-5.88994
205.00000,-4.85581,-4.51331,-4.34017,-5.82589
205.10000,-4.99347,-4.45842,-4.22715,-5.57001
205.20000,-4.83650,-4.45619,-4.43628,-5.40564
205.30000,-4.98715,-4.45283,-4.55107,-5.28266
205.40000,-5.17566,-4.54466,-4.21678,-5.38677
205.50000,-5.49997,-4.53183,-4.28342,-5.60138
205.60000,-5.51309,-4.44014,-4.37529,-5.32700
205.70000,-5.34380,-4.32097,-4.13462,-5.56247
205.80000,-5.06477,-4.75004,-4.09012,-5.56145
205.90000,-5.10998,-4.80372,-4.11870,-5.70351
206.00000,-5.43059,-4.77444,-4.18897,-5.58902
206.10000,-5.01272,-4.87016,-4.12318,-5.47452
206.20000,-4.78463,-4.92075,-3.91128,-5.13914
206.30000,-4.85798,-5.23347,-3.91857,-5.17609
206.40000,-4.96143,-5.14836,-3.79018,-5.20707
206.50000,-4.75789,-5.21349,-3.81598,-5.08020
206.60000,-4.54626,-4.98581,-3.44448,-5.30446
206.70000,-4.16604,-5.55441,-3.51783,-5.23294
206.80000,-4.29264,-5.75259,-3.74839,-5.05837
206.90000,-4.31339,-5.89910,-3.85068,-5.27157
207.00000,-4.01919,-5.94218,-3.95280,-5.48078
207.10000,-4.16656,-5.88258,-4.54023,-5.41792
207.20000,-3.76643,-5.48715,-4.61530,-5.32216
207.30000,-3.74743,-5.79306,-4.74364,-5.31453
207.40000,-3.71630,-5.51389,-4.91168,-5.42868
207.50000,-3.75737,-5.48740,-4.83878,-5.57185
207.60000,-4.03208,-5.33376,-5.03616,-5.36986
207.70000,-4.32028,-5.27649,-4.88228,-5.22156
207.80000,-3.95244,-5.15939,-4.54790,-4.97589
207.90000,-4.24257,-5.28356,-4.63367,-5.41122
208.00000,-4.25342,-5.04898,-4.46212,-5.23080
208.10000,-4.40395,-5.33624,-4.57521,-5.18127
208.20000,-4.76356,-5.14392,-4.55489,-5.00215
208.30000,-4.50075,-4.93800,-4.54813,-4.89404
208.40000,-4.64449,-5.08597,-4.61208,-5.03975
208.50000,-4.44060,-5.11432,-4.74989,-5.33636
208.60000,-4.62798,-4.85883,-4.77104,-5.36307
208.70000,-4.80134,-4.45611,-4.48401,-5.51617
208.80000,-4.80192,-4.10804,-4.15963,-5.41418
208.90000,-4.58927,-4.34424,-3.91606,-5.23973
209.00000,-4.82572,-4.38038,-3.99279,-4.93781
209.10000,-4.83772,-4.50140,-4.20195,-4.76794
209.20000,-4.75387,-4.47472,-4.22569,-4.75859
209.30000,-4.76897,-4.45682,-4.23484,-5.05994
209.40000,-4.91535,-4.53094,-4.21082,-5.29063
209.50000,-5.20350,-4.11615,-4.27534,-5.30752
209.60000,-5.05493,-4.23656,-3.94203,-5.37393
209.70000,-5.10067,-4.02292,-4.10079,-5.47508
209.80000,-5.17313,-3.82927,-3.97353,-5.61212
209.90000,-5.10775,-4.08813,-3.70391,-5.79792
210.00000,-5.41664,-4.21883,-3.64121,-5.76311
210.10000,-5.40484,-4.17380,-3.62710,-5.50931
210.20000,-5.45932,-4.12890,-3.78303,-5.43112
210.30000,-5.37263,-4.09742,-3.85539,-5.47272
210.40000,-5.51926,-4.17723,-3.84741,-5.42551
210.50000,-5.50322,-3.87809,-4.00817,-5.63145
210.60000,-5.36028,-4.32363,-4.13790,-5.69212
210.70000,-5.17568,-4.58229,-4.50086,-5.56497
210.80000,-5.01096,-4.71996,-4.66696,-5.58856
210.90000,-4.60198,-4.85096,-4.57470,-5.25298
211.00000,-4.40885,-4.55551,-4.79439,-5.07384
211.10000,-4.33386,-4.34409,-4.66709,-5.08114
211.20000,-4.41816,-4.73430,-4.97298,-5.26250
211.30000,-4.38561,-4.88073,-4.91564,-5.16422
211.40000,-4.57723,-4.95875,-4.76884,-5.42066
211.50000,-4.90313,-5.00397,-4.56332,-5.02535
211.60000,-4.98716,-4.96693,-4.62158,-4.85791
211.70000,-4.87925,-4.90068,-4.51616,-4.93383
211.80000,-4.77853,-5.12441,-4.47200,-4.84027
211.90000,-4.85901,-5.09761,-4.67033,-4.93843
212.00000,-4.66712,-4.70368,-4.72285,-5.04676
212.10000,-4.64354,-4.55604,-4.41977,-4.99481
212.20000,-4.58731,-4.24957,-4.54087,-4.89150
212.30000,-4.39238,-4.45096,-4.47205,-4.76635
212.40000,-4.52189,-4.47166,-4.19102,-4.82173
212.50000,-4.65264,-4.61179,-4.42833,-5.07211
212.60000,-4.75400,-4.46525,-4.41673,-5.07806
212.70000,-4.52155,-4.50896,-4.15593,-5.30650
212.80000,-4.57772,-4.62214,-3.92884,-5.63751
212.90000,-4.56366,-4.45316,-4.13090,-5.79824
213.00000,-4.65658,-4.86179,-4.10826,-5.69125
213.10000,-4.99729,-4.78272,-4.22140,-5.59266
213.20000,-5.01842,-4.74944,-4.05230,-5.56040
213.30000,-4.81695,-5.03361,-4.14673,-5.62455
213.40000,-5.32523,-4.73924,-4.28926,-5.58593
213.50000,-4.96217,-4.92449,-4.60989,-5.70220
213.60000,-4.90877,-5.04020,-4.44896,-5.40901
213.70000,-4.92474,-4.82527,-4.37663,-5.27923
213.80000,-4.64869,-4.84704,-4.45018,-5.50400
213.90000,-4.94065,-4.79621,-4.45279,-5.45234
214.00000,-4.77316,-4.62931,-4.27572,-5.38120
214.10000,-4.92956,-4.63783,-4.04415,-5.58914
214.20000,-5.13506,-4.28206,-4.00393,-5.52058
214.30000,-5.15086,-4.54861,-4.13352,-5.51441
214.40000,-5.16483,-4.48884,-4.21396,-5.27972
214.50000,-5.20551,-4.44086,-4.20267,-5.06639
214.60000,-5.04354,-4.48441,-4.35492,-5.07646
214.70000,-5.11536,-4.39326,-4.17341,-5.34927
214.80000,-4.86252,-4.59331,-4.01560,-5.07128
214.90000,-4.90852,-4.66114,-3.72589,-5.52088
215.00000,-5.16324,-4.57091,-3.76834,-5.51814
215.10000,-4.88689,-4.43985,-3.99440,-5.60059
215.20000,-5.09376,-4.66321,-4.07536,-5.15608
215.30000,-5.15343,-4.55777,-4.27109,-4.96044
215.40000,-4.83070,-4.44598,-4.18452,-4.51505
215.50000,-5.23304,-4.66792,-3.95388,-4.36295
215.60000,-5.10729,-4.67548,-3.82440,-4.44992
215.70000,-5.25768,-4.63494,-3.75469,-4.68733
215.80000,-5.13536,-4.48499,-3.53302,-4.52965
215.90000,-5.33734,-4.14734,-3.35318,-4.44480
216.00000,-5.27851,-4.31536,-3.33139,-4.46444
216.10000,-5.56768,-4.16677,-3.39323,-4.33864
216.20000,-5.44048,-3.89456,-3.31521,-4.68277
216.30000,-5.66733,-4.16631,-3.31772,-4.82670
216.40000,-5.58956,-4.39786,-3.71265,-4.96941
216.50000,-5.65115,-4.22795,-3.74843,-4.93420
216.60000,-5.60521,-4.38704,-3.90439,-5.10069
216.70000,-5.62628,-4.34555,-3.63198,-5.20467
216.80000,-5.27073,-4.12444,-3.97809,-5.20368
216.90000,-5.21261,-4.46713,-4.37292,-5.04811
217.00000,-5.11310,-4.38884,-4.15888,-5.07495
217.10000,-5.38299,-4.13028,-4.21051,-5.13765
217.20000,-5.29188,-4.28694,-4.35677,-5.09617
217.30000,-5.19750,-4.47943,-4.45862,-5.46970
217.40000,-5.15593,-4.60171,-4.45431,-5.58865
217.50000,-5.06359,-4.91582,-4.47728,-5.59209
217.60000,-5.07428,-4.86412,-4.63443,-5.81265
217.70000,-5.10685,-4.98325,-4.80603,-5.60551
217.80000,-5.15074,-4.91408,-4.67182,-5.66051
217.90000,-5.13525,-4.98441,-4.57580,-5.45512
218.00000,-4.99714,-4.98343,-4.57133,-5.21927
218.10000,-5.04573,-5.00537,-4.57023,-4.99131
218.20000,-5.11617,-5.04664,-4.64681,-5.41642
218.30000,-4.89069,-4.85194,-4.84479,-5.48658
218.40000,-4.80549,-4.78552,-4.52954,-5.39199
218.50000,-4.40606,-4.84002,-4.58150,-5.50967
218.60000,-4.59579,-4.57940,-4.45902,-5.48699
218.70000,-4.71762,-4.45613,-4.27052,-5.37529
218.80000,-5.40663,-4.35479,-4.21144,-5.23667
218.90000,-5.19986,-4.32044,-4.14764,-5.17450
219.00000,-5.26983,-4.27529,-4.32239,-5.23749
219.10000,-5.37550,-4.35374,-4.20447,-5.07452
219.20000,-5.28014,-4.60785,-3.86808,-5.26963
219.30000,-5.15816,-4.55130,-3.87503,-5.36015
219.40000,-5.38158,-4.63219,-4.00569,-4.97780
219.50000,-5.70272,-4.57841,-4.20907,-5.00695
219.60000,-5.51117,-4.56016,-4.35188,-5.25982
219.70000,-5.56486,-4.72303,-4.09674,-5.06149
219.80000,-5.26995,-4.93702,-4.14375,-5.13543
219.90000,-4.89975,-5.35437,-4.11501,-5.13468
220.00000,-5.11064,-5.06734,-4.00693,-5.04804
220.10000,-5.21780,-5.14700,-3.94714,-5.14785
220.20000,-5.38894,-4.81369,-4.10751,-5.51009
220.30000,-5.49371,-5.22998,-4.17721,-5.79216
220.40000,-5.55550,-4.99869,-4.16540,-5.77045
220.50000,-5.86568,-4.94437,-4.01923,-5.98570
220.60000,-5.75492,-5.06729,-3.88844,-5.98137
220.70000,-5.56073,-5.09451,-4.11373,-5.76739
220.80000,-5.57071,-4.84114,-4.01685,-5.93212
220.90000,-5.55634,-4.61118,-4.39225,-5.96523
221.00000,-5.73527,-4.64254,-4.23699,-5.92132
221.10000,-5.74375,-4.47319,-4.07631,-5.84872
221.20000,-5.63276,-4.41829,-4.09823,-5.54910
221.30000,-5.66759,-4.42100,-3.90545,-5.78985
221.40000,-5.79721,-4.39046,-4.03338,-5.97266
